genre,title,year,rating
Drama,"Night of the Hunter, The",1955,4.0
Drama,"Caine Mutiny, The",1954,4.0
Drama,"Glen or Glenda",1953,4.0
Drama,"Glenn Miller Story, The",1953,4.0
Drama,"Bad and the Beautiful, The",1952,4.0
Drama,"Come Back, Little Sheba",1952,4.0
Drama,"Othello (Tragedy of Othello: The Moor of Venice, The)",1952,4.0
Drama,"Red Badge of Courage, The",1951,4.0
Drama,"Last Holiday",1950,4.0
Drama,"Young and the Damned, The (Olvidados, Los)",1950,4.0
Drama,"Blood of the Beasts (Sang des bêtes, Le)",1949,4.0
Drama,"Letter to Three Wives, A",1949,4.0
Drama,"Too Late for Tears",1949,4.0
Drama,"I Remember Mama",1948,4.0
Drama,"Johnny Belinda",1948,4.0
Drama,"Bishop's Wife, The",1947,4.0
Drama,"Black Narcissus",1947,4.0
Drama,"Born to Kill",1947,4.0
Drama,"Dark Passage",1947,4.0
Drama,"Gentleman's Agreement",1947,4.0
Drama,"Gilda",1946,4.0
Drama,"Paisan (Paisà)",1946,4.0
Drama,"Yearling, The",1946,4.0
Drama,"Lost Weekend, The",1945,4.0
Drama,"Mildred Pierce",1945,4.0
Drama,"Rome, Open City (a.k.a. Open City) (Roma, città aperta)",1945,4.0
Drama,"Day of Wrath (Vredens dag)",1943,4.0
Drama,"Watch on the Rhine",1943,4.0
Drama,"Cat People",1942,4.0
Drama,"Mrs. Miniver",1942,4.0
Drama,"Random Harvest",1942,4.0
Drama,"Yankee Doodle Dandy",1942,4.0
Drama,"Little Foxes, The",1941,4.0
Drama,"Penny Serenade",1941,4.0
Drama,"All This, and Heaven Too",1940,4.0
Drama,"Letter, The",1940,4.0
Drama,"They Drive by Night",1940,4.0
Drama,"Dark Victory",1939,4.0
Drama,"Alexander Nevsky (Aleksandr Nevskiy)",1938,4.0
Drama,"Captains Courageous",1937,4.0
Drama,"Good Earth, The",1937,4.0
Drama,"Lost Horizon",1937,4.0
Drama,"Camille",1936,4.0
Drama,"Little Lord Fauntleroy",1936,4.0
Drama,"San Francisco",1936,4.0
Drama,"Tale of Two Cities, A",1935,4.0
Drama,"42nd Street",1933,4.0
Drama,"Little Women",1933,4.0
Drama,"Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège)",1933,4.0
Drama,"Grand Hotel",1932,4.0
Drama,"Little Caesar",1931,4.0
Drama,"Blue Angel, The (Blaue Engel, Der)",1930,4.0
Drama,"Divorcee, The",1930,4.0
Drama,"Jazz Singer, The",1927,4.0
Drama,"Sunrise: A Song of Two Humans",1927,4.0
Drama,"Faust",1926,4.0
Drama,"Greed",1924,4.0
Drama,"Woman of Paris, A",1923,4.0
Drama,"Clockwork Orange, A",1971,4.0
Drama,"Watchmen",2009,4.0
Drama,"The Machinist",2004,4.0
Drama,"Platoon",1986,4.0
Drama,"Crazy, Stupid, Love.",2011,4.0
Drama,"Argo",2012,4.0
Drama,"Donnie Darko",2001,4.0
Drama,"Strangers on a Train",1951,4.0
Drama,"Last King of Scotland, The",2006,4.0
Drama,"Dancer in the Dark",2000,4.0
Drama,"Kids",1995,4.0
Drama,"Dawn of the Dead",1978,4.0
Drama,"Dallas Buyers Club",2013,4.0
Drama,"Moon",2009,4.0
Drama,"Rosencrantz and Guildenstern Are Dead",1990,4.0
Drama,"Dirty Dozen, The",1967,4.0
Drama,"Fear and Loathing in Las Vegas",1998,4.0
Drama,"White Squall",1996,4.0
Drama,"Dead Man",1995,4.0
Drama,"Cape Fear",1962,4.0
Drama,"Apartment, The",1960,4.0
Drama,"Big Short, The",2015,4.0
Drama,"My Neighbor Totoro (Tonari no Totoro)",1988,4.0
Drama,"Dead Poets Society",1989,4.0
Drama,"Blind Swordsman: Zatoichi, The (Zatôichi)",2003,4.0
Drama,"Princess Mononoke (Mononoke-hime)",1997,4.0
Drama,"Town, The",2010,4.0
Drama,"Fall, The",2006,4.0
Drama,"Being John Malkovich",1999,4.0
Drama,"Croupier",1998,4.0
Drama,"Midnight Cowboy",1969,4.0
Drama,"From Here to Eternity",1953,4.0
Drama,"Gattaca",1997,4.0
Drama,"And Your Mother Too (Y tu mamá también)",2001,4.0
Drama,"Ip Man",2008,4.0
Drama,"Beautiful Girls",1996,4.0
Drama,"My Left Foot",1989,4.0
Drama,"Empire of the Sun",1987,4.0
Drama,"Being There",1979,4.0
Drama,"Player, The",1992,3.9
Drama,"Gran Torino",2008,3.9
Drama,"Adaptation",2002,3.9
Drama,"Blue Velvet",1986,3.9
Drama,"Children of Men",2006,3.9
Drama,"Frost/Nixon",2008,3.9
Drama,"Once",2006,3.9
Drama,"Rashomon (Rashômon)",1950,3.9
Drama,"Django Unchained",2012,3.9
Drama,"Lion King, The",1994,3.9
Drama,"Ben-Hur",1959,3.9
Drama,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",2009,3.9
Drama,"Like Water for Chocolate (Como agua para chocolate)",1992,3.9
Drama,"Untouchables, The",1987,3.9
Drama,"Gladiator",2000,3.9
Drama,"Hacksaw Ridge",2016,3.9
Drama,"Maria Full of Grace (Maria, Llena eres de gracia)",2004,3.9
Drama,"Breathless (À bout de souffle)",1960,3.9
Drama,"Affair to Remember, An",1957,3.9
Drama,"Amores Perros (Love's a Bitch)",2000,3.9
Drama,"M*A*S*H (a.k.a. MASH)",1970,3.9
Drama,"Dog Day Afternoon",1975,3.9
Drama,"About Time",2013,3.9
Drama,"Battle Royale (Batoru rowaiaru)",2000,3.9
Drama,"Scarface",1983,3.9
Drama,"River Runs Through It, A",1992,3.9
Drama,"Defiance",2008,3.9
Drama,"Straight Story, The",1999,3.9
Drama,"Lolita",1997,3.9
Drama,"Heavenly Creatures",1994,3.9
Drama,"Mediterraneo",1991,3.9
Drama,"Breaker Morant",1980,3.9
Drama,"Papillon",1973,3.9
Drama,"Tora! Tora! Tora!",1970,3.9
Drama,"Ghost and Mrs. Muir, The",1947,3.9
Drama,"Casino",1995,3.9
Drama,"Thirteen Days",2000,3.9
Drama,"Say Anything...",1989,3.9
Drama,"Requiem for a Dream",2000,3.9
Drama,"Catch Me If You Can",2002,3.9
Drama,"Hero (Ying xiong)",2002,3.9
Drama,"Her",2013,3.9
Drama,"Side Effects",2013,3.9
Drama,"Wolf of Wall Street, The",2013,3.9
Drama,"End of Watch",2012,3.9
Drama,"Master, The",2012,3.9
Drama,"Dr. Horrible's Sing-Along Blog",2008,3.9
Drama,"Titus",1999,3.9
Drama,"Emma",1996,3.9
Drama,"Husbands and Wives",1992,3.9
Drama,"Crimes and Misdemeanors",1989,3.9
Drama,"Vanishing, The (Spoorloos)",1988,3.9
Drama,"Manhunter",1986,3.9
Drama,"Color Purple, The",1985,3.9
Drama,"Stranger Than Paradise",1984,3.9
Drama,"Wicker Man, The",1973,3.9
Drama,"Giant",1956,3.9
Drama,"East of Eden",1955,3.9
Drama,"Lady Vanishes, The",1938,3.9
Drama,"Let the Right One In (Låt den rätte komma in)",2008,3.9
Drama,"Michael Clayton",2007,3.9
Drama,"Ex Machina",2015,3.9
Drama,"Harry Potter and the Deathly Hallows: Part 2",2011,3.9
Drama,"Chorus, The (Choristes, Les)",2004,3.9
Drama,"Messenger: The Story of Joan of Arc, The",1999,3.9
Drama,"Frankenstein",1931,3.9
Drama,"Dawn of the Dead",2004,3.9
Drama,"American Gangster",2007,3.9
Drama,"Little Princess, A",1995,3.9
Drama,"The Revenant",2015,3.9
Drama,"Last Samurai, The",2003,3.9
Drama,"Into the Wild",2007,3.9
Drama,"Victoria",2015,3.9
Drama,"Time Traveler's Wife, The",2009,3.9
Drama,"Tokyo Godfathers",2003,3.9
Drama,"Quiet American, The",2002,3.9
Drama,"Secretary",2002,3.9
Drama,"Traffic",2000,3.9
Drama,"Crucible, The",1996,3.9
Drama,"Looking for Richard",1996,3.9
Drama,"Thesis (Tesis)",1996,3.9
Drama,"Hate (Haine, La)",1995,3.9
Drama,"Presumed Innocent",1990,3.9
Drama,"Deliverance",1972,3.9
Drama,"Shane",1953,3.9
Drama,"Rope",1948,3.9
Drama,"Meet John Doe",1941,3.9
Drama,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)",1928,3.9
Drama,"No Country for Old Men",2007,3.9
Drama,"Three Colors: Blue (Trois couleurs: Bleu)",1993,3.9
Drama,"2001: A Space Odyssey",1968,3.9
Drama,"Sixth Sense, The",1999,3.9
Drama,"Saved!",2004,3.9
Drama,"Limey, The",1999,3.9
Drama,"Eat Drink Man Woman (Yin shi nan nu)",1994,3.9
Drama,"Kramer vs. Kramer",1979,3.9
Drama,"Crash",2004,3.9
Drama,"Road, The",2009,3.9
Drama,"Irreversible (Irréversible)",2002,3.9
Drama,"Life as a House",2001,3.9
Drama,"Social Network, The",2010,3.9
Drama,"Moneyball",2011,3.9
Drama,"Wings of Desire (Himmel über Berlin, Der)",1987,3.9
Drama,"Little Miss Sunshine",2006,3.9
Drama,"Ice Storm, The",1997,3.9
Drama,"Little Women",1994,3.9
Drama,"Brooklyn",2015,3.9
Drama,"Best Exotic Marigold Hotel, The",2011,3.9
Drama,"Orphanage, The (Orfanato, El)",2007,3.9
Drama,"Little Children",2006,3.9
Drama,"Breakfast on Pluto",2005,3.9
Drama,"Brick",2005,3.9
Drama,"Downfall (Untergang, Der)",2004,3.9
Drama,"Better Luck Tomorrow",2002,3.9
Drama,"Man Without a Past, The (Mies vailla menneisyyttä)",2002,3.9
Drama,"Man on the Train (Homme du train, L')",2002,3.9
Drama,"The Emperor's Club",2002,3.9
Drama,"Iris",2001,3.9
Drama,"Sex and Lucia (Lucía y el sexo)",2001,3.9
Drama,"Tape",2001,3.9
Drama,"State and Main",2000,3.9
Drama,"Cookie's Fortune",1999,3.9
Drama,"Ride with the Devil",1999,3.9
Drama,"Topsy-Turvy",1999,3.9
Drama,"Deconstructing Harry",1997,3.9
Drama,"Live Flesh (Carne trémula)",1997,3.9
Drama,"Antonia's Line (Antonia)",1995,3.9
Drama,"Searching for Bobby Fischer",1993,3.9
Drama,"Bagdad Cafe (Out of Rosenheim)",1987,3.9
Drama,"Kiss of the Spider Woman",1985,3.9
Drama,"Bullitt",1968,3.9
Drama,"Beauty of the Day (Belle de jour)",1967,3.9
Drama,"Pierrot le fou",1965,3.9
Drama,"Capote",2005,3.9
Drama,"Professional, The (Le professionnel)",1981,3.9
Drama,"Kill Bill: Vol. 2",2004,3.9
Drama,"Ratatouille",2007,3.9
Drama,"Almost Famous",2000,3.9
Drama,"Commitments, The",1991,3.9
Drama,"Science of Sleep, The (La science des rêves)",2006,3.9
Drama,"Far from Heaven",2002,3.9
Drama,"Das Experiment (Experiment, The)",2001,3.9
Drama,"Frailty",2001,3.9
Drama,"Right Stuff, The",1983,3.9
Drama,"Harry Potter and the Order of the Phoenix",2007,3.9
Drama,"Rounders",1998,3.9
Drama,"Shooter",2007,3.9
Drama,"Out of Sight",1998,3.9
Drama,"Let Me In",2010,3.9
Drama,"Next Three Days, The",2010,3.9
Drama,"Invictus",2009,3.9
Drama,"Secret in Their Eyes, The (El secreto de sus ojos)",2009,3.9
Drama,"In America",2002,3.9
Drama,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",2000,3.9
Drama,"Angels and Insects",1995,3.9
Drama,"Adventures of Milo and Otis, The (Koneko monogatari)",1986,3.9
Drama,"My Bodyguard",1980,3.9
Drama,"Metropolis",1927,3.9
Drama,"Lucky Number Slevin",2006,3.9
Drama,"Billy Elliot",2000,3.9
Drama,"Pi",1998,3.9
Drama,"Sherlock: The Abominable Bride",2016,3.9
Drama,"Importance of Being Earnest, The",2002,3.9
Drama,"Defending Your Life",1991,3.9
Drama,"American Graffiti",1973,3.8
Drama,"Breakfast at Tiffany's",1961,3.8
Drama,"Million Dollar Baby",2004,3.8
Drama,"City Lights",1931,3.8
Drama,"Apollo 13",1995,3.8
Drama,"Mulholland Drive",2001,3.8
Drama,"25th Hour",2002,3.8
Drama,"Misery",1990,3.8
Drama,"Sling Blade",1996,3.8
Drama,"Big Chill, The",1983,3.8
Drama,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000,3.8
Drama,"Dead Man Walking",1995,3.8
Drama,"Dances with Wolves",1990,3.8
Drama,"Darkest Hour",2017,3.8
Drama,"Sing Street",2016,3.8
Drama,"Snowden",2016,3.8
Drama,"I Origins",2014,3.8
Drama,"Time Lapse",2014,3.8
Drama,"Locke",2013,3.8
Drama,"Get the Gringo",2012,3.8
Drama,"Help, The",2011,3.8
Drama,"127 Hours",2010,3.8
Drama,"Flipped",2010,3.8
Drama,"Bronson",2009,3.8
Drama,"Education, An",2009,3.8
Drama,"Single Man, A",2009,3.8
Drama,"Waitress",2007,3.8
Drama,"Bobby",2006,3.8
Drama,"Fast Food Nation",2006,3.8
Drama,"Last Kiss, The",2006,3.8
Drama,"Tell No One (Ne le dis à personne)",2006,3.8
Drama,"Woodsman, The",2004,3.8
Drama,"American Splendor",2003,3.8
Drama,"Big Fish",2003,3.8
Drama,"Amen.",2002,3.8
Drama,"Dancer Upstairs, The",2002,3.8
Drama,"Poolhall Junkies",2002,3.8
Drama,"Twilight Samurai, The (Tasogare Seibei)",2002,3.8
Drama,"Fast Runner, The (Atanarjuat)",2001,3.8
Drama,"Lantana",2001,3.8
Drama,"Son's Room, The (Stanza del figlio, La)",2001,3.8
Drama,"Divided We Fall (Musíme si pomáhat)",2000,3.8
Drama,"Hilary and Jackie",1998,3.8
Drama,"Jeffrey",1995,3.8
Drama,"Nixon",1995,3.8
Drama,"Burnt by the Sun (Utomlyonnye solntsem)",1994,3.8
Drama,"Farewell My Concubine (Ba wang bie ji)",1993,3.8
Drama,"Some Folks Call It a Sling Blade",1993,3.8
Drama,"Delicatessen",1991,3.8
Drama,"Casualties of War",1989,3.8
Drama,"Better Tomorrow, A (Ying hung boon sik)",1986,3.8
Drama,"Children of a Lesser God",1986,3.8
Drama,"Gandhi",1982,3.8
Drama,"Paper Chase, The",1973,3.8
Drama,"Fist of Fury (Chinese Connection, The) (Jing wu men)",1972,3.8
Drama,"Z",1969,3.8
Drama,"Lilies of the Field",1963,3.8
Drama,"Raisin in the Sun, A",1961,3.8
Drama,"Unforgiven, The",1960,3.8
Drama,"Marty",1955,3.8
Drama,"Oliver Twist",1948,3.8
Drama,"Sergeant York",1941,3.8
Drama,"Jezebel",1938,3.8
Drama,"The Count of Monte Cristo",2002,3.8
Drama,"Rocky",1976,3.8
Drama,"Deer Hunter, The",1978,3.8
Drama,"Perks of Being a Wallflower, The",2012,3.8
Drama,"Boyhood",2014,3.8
Drama,"Day the Earth Stood Still, The",1951,3.8
Drama,"Rush",2013,3.8
Drama,"When a Man Loves a Woman",1994,3.8
Drama,"Mister Roberts",1955,3.8
Drama,"Layer Cake",2004,3.8
Drama,"Battlestar Galactica",2003,3.8
Drama,"Tombstone",1993,3.8
Drama,"Pan's Labyrinth (Laberinto del fauno, El)",2006,3.8
Drama,"Inside Out",2015,3.8
Drama,"Blow",2001,3.8
Drama,"Tinker Tailor Soldier Spy",2011,3.8
Drama,"Imaginarium of Doctor Parnassus, The",2009,3.8
Drama,"Kingdom, The",2007,3.8
Drama,"Volver",2006,3.8
Drama,"Life of David Gale, The",2003,3.8
Drama,"Show Me Love (Fucking Åmål)",1998,3.8
Drama,"Year of Living Dangerously, The",1982,3.8
Drama,"Fiddler on the Roof",1971,3.8
Drama,"Truman Show, The",1998,3.8
Drama,"Black Hawk Down",2001,3.8
Drama,"Slumdog Millionaire",2008,3.8
Drama,"Munich",2005,3.8
Drama,"Shall We Dance? (Shall We Dansu?)",1996,3.8
Drama,"Forbidden Planet",1956,3.8
Drama,"Rain Man",1988,3.8
Drama,"Fisher King, The",1991,3.8
Drama,"Good bye, Lenin!",2003,3.8
Drama,"Planet of the Apes",1968,3.8
Drama,"Good Morning, Vietnam",1987,3.8
Drama,"Hidden Figures",2016,3.8
Drama,"Still Alice",2014,3.8
Drama,"Antichrist",2009,3.8
Drama,"Battlestar Galactica: Razor",2007,3.8
Drama,"Akeelah and the Bee",2006,3.8
Drama,"Inside Man",2006,3.8
Drama,"Sympathy for Mr. Vengeance (Boksuneun naui geot)",2002,3.8
Drama,"Millennium Actress (Sennen joyû)",2001,3.8
Drama,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",1997,3.8
Drama,"Whisper of the Heart (Mimi wo sumaseba)",1995,3.8
Drama,"Hamlet",1990,3.8
Drama,"Wild at Heart",1990,3.8
Drama,"Diva",1981,3.8
Drama,"Sorry, Wrong Number",1948,3.8
Drama,"Motorcycle Diaries, The (Diarios de motocicleta)",2004,3.8
Drama,"Simple Plan, A",1998,3.8
Drama,"Terms of Endearment",1983,3.8
Drama,"Primer",2004,3.8
Drama,"Training Day",2001,3.8
Drama,"Serpico",1973,3.8
Drama,"Pursuit of Happyness, The",2006,3.8
Drama,"Hotel Rwanda",2004,3.8
Drama,"SLC Punk!",1998,3.8
Drama,"Few Good Men, A",1992,3.8
Drama,"Love Actually",2003,3.8
Drama,"Margin Call",2011,3.8
Drama,"Ghost Writer, The",2010,3.8
Drama,"Other Boleyn Girl, The",2008,3.8
Drama,"World's Fastest Indian, The",2005,3.8
Drama,"Nobody's Fool",1994,3.8
Drama,"Quest for Fire (Guerre du feu, La)",1981,3.8
Drama,"Escape from Alcatraz",1979,3.8
Drama,"Bridge Too Far, A",1977,3.8
Drama,"THX 1138",1971,3.8
Drama,"Frida",2002,3.8
Drama,"Illusionist, The",2006,3.8
Drama,"Grand Budapest Hotel, The",2014,3.8
Drama,"Breakfast Club, The",1985,3.8
Drama,"Everything Is Illuminated",2005,3.8
Drama,"House of Sand and Fog",2003,3.8
Drama,"Prizzi's Honor",1985,3.8
Drama,"Shakespeare in Love",1998,3.8
Drama,"Sense and Sensibility",1995,3.8
Drama,"Moonrise Kingdom",2012,3.8
Drama,"Good Night, and Good Luck.",2005,3.8
Drama,"Body of Lies",2008,3.8
Drama,"Fury",2014,3.8
Drama,"Juno",2007,3.8
Drama,"Virgin Suicides, The",1999,3.8
Drama,"Hannah and Her Sisters",1986,3.8
Drama,"Guns of Navarone, The",1961,3.8
Drama,"E.T. the Extra-Terrestrial",1982,3.8
Drama,"What's Eating Gilbert Grape",1993,3.8
Drama,"Drive",2011,3.8
Drama,"I Am Sam",2001,3.8
Drama,"Blood Diamond",2006,3.8
Drama,"Collateral",2004,3.8
Drama,"Fighter, The",2010,3.8
Drama,"Pink Floyd: The Wall",1982,3.8
Drama,"Full Monty, The",1997,3.8
Drama,"Madness of King George, The",1994,3.8
Drama,"Walk the Line",2005,3.8
Drama,"Call Me by Your Name",2017,3.8
Drama,"Ghost in the Shell",2017,3.8
Drama,"Okja",2017,3.8
Drama,"T2: Trainspotting",2017,3.8
Drama,"The Disaster Artist",2017,3.8
Drama,"Silence",2016,3.8
Drama,"The Fundamentals of Caring",2016,3.8
Drama,"The Infiltrator",2016,3.8
Drama,"Chi-Raq",2015,3.8
Drama,"Creed",2015,3.8
Drama,"Me and Earl and the Dying Girl",2015,3.8
Drama,"Steve Jobs",2015,3.8
Drama,"The Cobbler",2015,3.8
Drama,"The Danish Girl",2015,3.8
Drama,"Big Eyes",2014,3.8
Drama,"Doctor Who: Last Christmas",2014,3.8
Drama,"Need for Speed",2014,3.8
Drama,"Mandela: Long Walk to Freedom",2013,3.8
Drama,"Only God Forgives",2013,3.8
Drama,"Short Term 12",2013,3.8
Drama,"Stoker",2013,3.8
Drama,"Safety Not Guaranteed",2012,3.8
Drama,"Woman in Black, The",2012,3.8
Drama,"Hugo",2011,3.8
Drama,"Martha Marcy May Marlene",2011,3.8
Drama,"Shame",2011,3.8
Drama,"Take Shelter",2011,3.8
Drama,"Win Win",2011,3.8
Drama,"All Good Things",2010,3.8
Drama,"Rubber",2010,3.8
Drama,"TiMER",2009,3.8
Drama,"21",2008,3.8
Drama,"Freedom Writers",2007,3.8
Drama,"Girl Next Door, The",2007,3.8
Drama,"Lust, Caution (Se, jie)",2007,3.8
Drama,"We Own the Night",2007,3.8
Drama,"Glory Road",2006,3.8
Drama,"Infamous",2006,3.8
Drama,"Miss Potter",2006,3.8
Drama,"Notes on a Scandal",2006,3.8
Drama,"Take the Lead",2006,3.8
Drama,"We Are Marshall",2006,3.8
Drama,"Wind That Shakes the Barley, The",2006,3.8
Drama,"Hustle & Flow",2005,3.8
Drama,"Kinky Boots",2005,3.8
Drama,"Me and You and Everyone We Know",2005,3.8
Drama,"Bad Education (La mala educación)",2004,3.8
Drama,"Dear Frankie",2004,3.8
Drama,"Intimate Strangers (Confidences trop intimes)",2004,3.8
Drama,"Mean Creek",2004,3.8
Drama,"Merchant of Venice, The",2004,3.8
Drama,"11:14",2003,3.8
Drama,"Basic",2003,3.8
Drama,"Heaven",2002,3.8
Drama,"Raising Victor Vargas",2002,3.8
Drama,"Whale Rider",2002,3.8
Drama,"Charlotte Gray",2001,3.8
Drama,"Nowhere in Africa (Nirgendwo in Afrika)",2001,3.8
Drama,"Jalla! Jalla!",2000,3.8
Drama,"Audition (Ôdishon)",1999,3.8
Drama,"Cider House Rules, The",1999,3.8
Drama,"Mulholland Dr.",1999,3.8
Drama,"Mystery, Alaska",1999,3.8
Drama,"October Sky",1999,3.8
Drama,"Dreamlife of Angels, The (Vie rêvée des anges, La)",1998,3.8
Drama,"Horse Whisperer, The",1998,3.8
Drama,"Misérables, Les",1998,3.8
Drama,"Insomnia",1997,3.8
Drama,"Open Your Eyes (Abre los ojos)",1997,3.8
Drama,"SubUrbia",1997,3.8
Drama,"Washington Square",1997,3.8
Drama,"Eye for an Eye",1996,3.8
Drama,"Circle of Friends",1995,3.8
Drama,"Blue Sky",1994,3.8
Drama,"Fresh",1994,3.8
Drama,"Secret of Roan Inish, The",1994,3.8
Drama,"Calendar Girl",1993,3.8
Drama,"Midnight Clear, A",1992,3.8
Drama,"One False Move",1992,3.8
Drama,"Dying Young",1991,3.8
Drama,"Hairdresser's Husband, The (Le mari de la coiffeuse)",1990,3.8
Drama,"Reversal of Fortune",1990,3.8
Drama,"Lonesome Dove",1989,3.8
Drama,"Camille Claudel",1988,3.8
Drama,"Cry in the Dark, A",1988,3.8
Drama,"Eight Men Out",1988,3.8
Drama,"Short Film About Killing, A (Krótki film o zabijaniu)",1988,3.8
Drama,"Pelle the Conqueror (Pelle erobreren)",1987,3.8
Drama,"Wall Street",1987,3.8
Drama,"Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa)",1987,3.8
Drama,"Extremities",1986,3.8
Drama,"Kin-Dza-Dza!",1986,3.8
Drama,"Name of the Rose, The (Name der Rose, Der)",1986,3.8
Drama,"Diner",1982,3.8
Drama,"Competition, The",1980,3.8
Drama,"Eraserhead",1977,3.8
Drama,"Three Days of the Condor (3 Days of the Condor)",1975,3.8
Drama,"Lenny",1974,3.8
Drama,"McCabe & Mrs. Miller",1971,3.8
Drama,"Funny Girl",1968,3.8
Drama,"Persona",1966,3.8
Drama,"Tokyo Drifter (Tôkyô nagaremono)",1966,3.8
Drama,"Von Ryan's Express",1965,3.8
Drama,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",1964,3.8
Drama,"Hud",1963,3.8
Drama,"Knife in the Water (Nóz w wodzie)",1962,3.8
Drama,"Dolce Vita, La",1960,3.8
Drama,"Virgin Spring, The (Jungfrukällan)",1960,3.8
Drama,"Unvanquished, The (Aparajito)",1957,3.8
Drama,"Wild Strawberries (Smultronstället)",1957,3.8
Drama,"Ten Commandments, The",1956,3.8
Drama,"Ordet (Word, The)",1955,3.8
Drama,"National Velvet",1944,3.8
Drama,"For Whom the Bell Tolls",1943,3.8
Drama,"Dr. Jekyll and Mr. Hyde",1941,3.8
Drama,"Angels with Dirty Faces",1938,3.8
Drama,"Scarface",1932,3.8
Drama,"Remember the Titans",2000,3.7
Drama,"Sideways",2004,3.7
Drama,"Insider, The",1999,3.7
Drama,"Close Encounters of the Third Kind",1977,3.7
Drama,"Donnie Brasco",1997,3.7
Drama,"Driving Miss Daisy",1989,3.7
Drama,"Carlito's Way",1993,3.7
Drama,"Cloud Atlas",2012,3.7
Drama,"Wrestler, The",2008,3.7
Drama,"Man Who Wasn't There, The",2001,3.7
Drama,"The Queen",2006,3.7
Drama,"Dreamers, The",2003,3.7
Drama,"Purple Rose of Cairo, The",1985,3.7
Drama,"Warrior",2011,3.7
Drama,"Chicago",2002,3.7
Drama,"Green Street Hooligans (a.k.a. Hooligans)",2005,3.7
Drama,"William Shakespeare's Romeo + Juliet",1996,3.7
Drama,"Immortal Beloved",1994,3.7
Drama,"Bronx Tale, A",1993,3.7
Drama,"Boyz N the Hood",1991,3.7
Drama,"No Way Out",1987,3.7
Drama,"Stalag 17",1953,3.7
Drama,"Matchstick Men",2003,3.7
Drama,"Modern Times",1936,3.7
Drama,"Big",1988,3.7
Drama,"Up in the Air",2009,3.7
Drama,"Closer",2004,3.7
Drama,"Outsiders, The",1983,3.7
Drama,"Silver Linings Playbook",2012,3.7
Drama,"Sweeney Todd: The Demon Barber of Fleet Street",2007,3.7
Drama,"Gone Girl",2014,3.7
Drama,"About a Boy",2002,3.7
Drama,"Sicko",2007,3.7
Drama,"Lord of War",2005,3.7
Drama,"Boiler Room",2000,3.7
Drama,"Finding Forrester",2000,3.7
Drama,"Sexy Beast",2000,3.7
Drama,"Together (Tillsammans)",2000,3.7
Drama,"Brassed Off",1996,3.7
Drama,"1984 (Nineteen Eighty-Four)",1984,3.7
Drama,"Barry Lyndon",1975,3.7
Drama,"Grand Illusion (La grande illusion)",1937,3.7
Drama,"Mystic River",2003,3.7
Drama,"Magnolia",1999,3.7
Drama,"Three Kings",1999,3.7
Drama,"English Patient, The",1996,3.7
Drama,"Zodiac",2007,3.7
Drama,"Garden State",2004,3.7
Drama,"Mr. Holland's Opus",1995,3.7
Drama,"The Theory of Everything",2014,3.7
Drama,"Letters from Iwo Jima",2006,3.7
Drama,"Room with a View, A",1986,3.7
Drama,"Hoosiers (a.k.a. Best Shot)",1986,3.7
Drama,"Gosford Park",2001,3.7
Drama,"Game, The",1997,3.7
Drama,"Gomorrah (Gomorra)",2008,3.7
Drama,"Revolutionary Road",2008,3.7
Drama,"Joyeux Noël (Merry Christmas)",2005,3.7
Drama,"Before Sunset",2004,3.7
Drama,"Animatrix, The",2003,3.7
Drama,"Hours, The",2002,3.7
Drama,"Cast Away",2000,3.7
Drama,"Malèna",2000,3.7
Drama,"Richard III",1995,3.7
Drama,"Swing Kids",1993,3.7
Drama,"Edward Scissorhands",1990,3.7
Drama,"Parenthood",1989,3.7
Drama,"Accused, The",1988,3.7
Drama,"Agnes of God",1985,3.7
Drama,"Draughtsman's Contract, The",1982,3.7
Drama,"China Syndrome, The",1979,3.7
Drama,"Magnum Force",1973,3.7
Drama,"Faster Pussycat! Kill! Kill!",1965,3.7
Drama,"Auntie Mame",1958,3.7
Drama,"As Good as It Gets",1997,3.7
Drama,"Jackie Brown",1997,3.7
Drama,"Seabiscuit",2003,3.7
Drama,"Swingers",1996,3.7
Drama,"Stranger than Fiction",2006,3.7
Drama,"Last Emperor, The",1987,3.7
Drama,"The Shape of Water",2017,3.7
Drama,"Saving Mr. Banks",2013,3.7
Drama,"Dead Ringers",1988,3.7
Drama,"Last Temptation of Christ, The",1988,3.7
Drama,"Atlantic City",1980,3.7
Drama,"Ray",2004,3.7
Drama,"Waking Life",2001,3.7
Drama,"Royal Tenenbaums, The",2001,3.7
Drama,"Awakenings",1990,3.7
Drama,"Ed Wood",1994,3.7
Drama,"Blind Side, The ",2009,3.7
Drama,"Jarhead",2005,3.7
Drama,"Of Mice and Men",1992,3.7
Drama,"Elizabeth",1998,3.7
Drama,"Lethal Weapon",1987,3.7
Drama,"American President, The",1995,3.7
Drama,"Bull Durham",1988,3.7
Drama,"Passengers",2016,3.7
